energy_100g,proteins_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,sodium_100g,fiber_100g,kcal,category
201.0,7.3,0.0,0.0,4.8,4.8,0.0393700787401575,0.0,48.040152963671126,2D
151.0,0.0,0.0,0.0,8.9,8.9,0.00591,0.0,36.089866156787764,1
192.0,0.6,1.0,0.2,8.2,5.7,0.031496062992126,0.0,45.88910133843212,1D
1532.0,26.4,26.2,10.2,5.7,3.6,1.88976377952756,2.2,366.1567877629063,2
1025.0,23.0,17.0,4.1,0.0,0.0,0.393700787401575,0.0,244.98087954110898,2
1624.0,8.0,1.1,0.3,83.0,17.0,0.393700787401575,4.5,388.1453154875717,2
184.0,0.5,0.5,0.1,11.0,10.0,0.0905511811023622,0.0,43.977055449330784,1
1482.0,9.3,4.0,1.6,65.0,17.5,0.0039370078740157,8.8,354.2065009560229,2
189.0,0.9,1.6,0.1,6.5,2.3,0.338582677165354,0.338,45.172084130019115,1
152.0,0.8,1.0,0.7,5.7,0.7,0.28,0.5,36.32887189292543,2
653.0,20.0,8.0,2.8,1.0,0.8,0.78740157480315,0.0,156.07074569789674,2
163.0,0.0,0.0,0.0,9.6,9.5,0.0,0.0,38.95793499043977,1
3389.0,0.0,91.6,13.7,0.0,0.0,0.0,0.0,809.9904397705544,3
2000.0,12.5,21.0,14.0,58.0,3.0,0.84,1.8,478.0114722753346,2
2152.0,7.0,24.0,14.0,65.0,24.0,0.4,5.0,514.34034416826,2
1448.0,4.0,1.1,0.61,79.0,52.0,0.212204724409449,0.0,346.08030592734224,2
2267.0,7.1,34.0,17.0,51.0,51.0,0.09,2.6,541.8260038240918,2
2307.0,7.0,36.0,17.0,50.0,49.0,0.063,0.0,551.3862332695984,2
1948.0,6.2,25.0,15.0,54.0,52.0,0.0196850393700787,0.0,465.5831739961759,2
188.0,0.7,0.5,0.5,9.9,9.7,0.0118110236220472,0.0,44.93307839388145,1
167.0,0.2,0.0,0.0,9.2,8.3,0.0,0.0,39.913957934990435,1
1895.0,5.4,15.0,8.1,74.0,35.0,0.177165354330709,0.0,452.9158699808795,2
1953.0,5.9,24.0,15.0,56.0,56.0,0.18,1.6,466.7782026768642,2
1049.0,0.6,0.5,0.1,59.0,59.0,0.0118110236220472,0.0,250.71701720841298,3
167.0,0.3,0.5,0.0,9.2,8.3,0.0118110236220472,0.0,39.913957934990435,1
121.0,0.0,0.0,0.0,7.3,7.3,0.0039370078740157,0.0,28.91969407265774,1
2174.0,5.6,31.0,3.1,53.0,2.6,0.708661417322835,0.0,519.5984703632887,2
2125.0,7.1,25.3,16.0,61.0,34.0,0.217,3.7,507.887189292543,2
896.0,0.5,0.0,0.0,52.0,49.0,0.0118110236220472,0.8,214.1491395793499,3
197.0,3.3,1.6,1.1,4.8,4.8,0.047244094488189,0.0,47.08413001912046,1D
3059.0,1.3,80.0,6.6,0.5,0.5,0.433070866141732,0.0,731.1185468451242,3
2120.0,7.5,30.0,18.0,51.0,51.0,0.110236220472441,1.9,506.69216061185466,2
1938.0,6.2,25.1,12.0,52.3,27.2,0.354330708661417,1.8,463.1931166347992,2
2233.0,6.3,33.1,3.0,53.0,0.7,0.433070866141732,0.0,533.6998087954111,2
1046.0,0.5,0.5,0.1,60.0,57.0,0.0039370078740157,0.0,250.0,3
75.0,0.0,0.0,0.0,4.3,4.3,0.0039370078740157,0.0,17.925430210325047,1
486.0,5.2,3.2,2.0,16.4,15.8,0.031496062992126,0.0,116.1567877629063,2D
184.0,0.7,0.1,0.05,9.6,9.6,0.0011811023622047,0.0,43.977055449330784,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1323.0,0.6,30.9,2.4,9.4,6.0,0.748031496062992,0.1,316.20458891013385,3
230.0,0.5,0.0,0.0,12.4,12.4,0.0,0.1,54.97131931166348,1
2457.0,17.9,45.4,6.0,23.4,19.5,0.022,9.4,587.2370936902486,2
1312.0,23.2,24.5,8.7,1.0,1.0,0.866141732283465,0.3,313.5755258126195,2
1020.0,5.3,2.4,0.4,45.2,22.4,0.0039370078740157,6.5,243.78585086042065,2
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9560229445506692,1
280.0,1.0,4.5,2.0,6.0,3.5,0.31,1.4,66.92160611854685,2
289.0,1.1,4.4,1.6,6.0,3.3,0.291338582677165,1.1,69.07265774378585,2
289.0,1.1,4.4,1.6,6.0,3.3,0.291338582677165,1.1,69.07265774378585,2
1500.0,7.0,3.5,2.0,73.0,8.0,2.7,2.5,358.50860420650093,3
2694.0,1.0,71.0,5.6,3.0,2.0,0.5,0.5,643.8814531548757,3
184.0,0.1,0.1,0.0,10.5,10.5,0.0393700787401575,0.0,43.977055449330784,1
2273.0,6.0,31.6,10.9,57.3,56.7,0.037,3.4,543.2600382409178,3
2276.0,6.0,31.6,10.9,57.3,56.7,0.037,3.4,543.9770554493308,3
1661.0,0.1,0.5,0.5,97.5,94.5,0.0110236220472441,0.0,396.9885277246654,2
2065.0,6.4,24.0,15.0,61.0,36.0,0.22,4.1,493.546845124283,2
1945.0,7.6,18.0,11.0,65.0,33.0,0.27,5.3,464.86615678776286,2
1760.0,6.2,20.0,8.7,56.0,32.0,0.177165354330709,1.0,420.6500956022944,2
1490.0,4.4,2.1,0.6,78.0,60.0,0.0393700787401575,1.6,356.1185468451243,2
1920.0,8.7,15.5,8.7,69.0,11.5,0.413385826771654,3.5,458.8910133843212,2
2085.0,8.7,24.0,10.0,60.0,7.3,0.996062992125984,2.7,498.32695984703633,2
1750.0,13.0,11.0,1.7,64.0,0.68,0.721,4.4,418.26003824091777,2
1875.0,7.3,15.0,2.6,67.0,29.0,0.267716535433071,5.8,448.13575525812615,2
1845.0,5.2,24.0,11.0,51.0,28.0,0.327,3.1,440.96558317399615,2
1875.0,7.6,12.5,5.7,74.0,27.0,0.433070866141732,2.9,448.13575525812615,2
2020.0,14.0,22.0,4.8,55.0,3.3,0.78,4.0,482.79158699808795,2
2085.0,9.6,29.0,13.0,48.0,6.2,0.775590551181102,3.1,498.32695984703633,2
1653.0,4.9,13.0,3.5,68.0,18.0,0.275590551181102,3.1,395.07648183556404,2
1565.0,4.2,1.1,0.2,84.0,55.0,0.031496062992126,2.8,374.0439770554493,2
2025.0,6.6,21.0,13.0,65.0,25.0,0.649606299212598,2.4,483.9866156787763,2
2265.0,13.0,33.0,16.0,47.0,6.7,0.523622047244095,2.6,541.3479923518164,2
1685.0,6.3,17.0,4.3,58.0,33.0,0.248031496062992,1.0,402.7246653919694,2
2250.0,10.0,35.0,14.0,45.0,5.2,0.747,2.4,537.7629063097514,2
2030.0,6.1,19.5,12.0,70.0,41.5,0.275590551181102,1.7,485.1816443594646,2
2090.0,6.0,23.0,14.5,68.0,43.0,0.27,1.5,499.52198852772466,2
1925.0,4.3,25.0,12.0,54.0,39.0,0.2,2.0,460.08604206500956,2
2100.0,6.1,25.0,16.0,61.0,36.0,0.216535433070866,4.5,501.9120458891013,2
2080.0,6.5,23.0,12.0,64.0,29.0,0.44,3.0,497.13193116634795,2
1885.0,5.9,26.0,12.0,50.0,27.0,0.37,2.7,450.52581261950286,2
1695.0,5.0,12.0,3.3,72.0,26.0,0.196850393700787,3.7,405.1147227533461,2
2075.0,7.3,25.0,11.0,60.0,8.1,0.952755905511811,3.1,495.93690248565963,2
2075.0,6.8,23.0,14.0,64.0,40.0,0.2,2.6,495.93690248565963,2
2088.0,9.6,30.0,13.0,52.0,6.2,0.775590551181102,3.1,499.0439770554493,2
2320.0,5.6,31.0,19.0,61.0,40.0,0.08,3.8,554.4933078393881,2
2080.0,6.6,24.0,13.0,63.0,30.0,0.47,3.5,497.13193116634795,2
1925.0,6.3,14.5,9.0,74.5,25.0,0.12,2.6,460.08604206500956,2
368.0,5.8,0.9,0.2,11.0,3.7,0.208661417322835,6.1,87.95411089866157,2
141.0,1.1,1.2,0.1,3.9,3.6,0.39,1.4,33.69980879541109,2
368.0,5.8,0.9,0.2,11.0,3.7,0.208661417322835,6.1,87.95411089866157,2
96.0,1.9,0.3,0.0,1.8,0.5,0.236220472440945,2.8,22.94455066921606,2
104.0,1.5,0.1,0.0,3.1,0.7,0.315,2.8,24.8565965583174,2
263.0,3.4,0.6,0.2,8.8,3.7,0.224409448818898,4.2,62.8585086042065,2
98.0,1.2,0.1,0.0,3.4,0.7,0.275590551181102,2.0,23.422562141491394,2
106.0,1.5,0.2,0.0,3.0,0.5,0.307086614173228,2.8,25.334608030592733,2
216.0,2.7,0.7,0.4,6.7,1.9,0.25,3.8,51.625239005736134,2
358.0,5.2,0.8,0.0,12.0,3.3,0.236220472440945,4.5,85.56405353728489,2
110.0,1.9,0.0,0.0,3.1,0.9,0.232283464566929,3.1,26.2906309751434,2
368.0,5.8,0.9,0.2,11.0,3.7,0.208661417322835,6.1,87.95411089866157,2
308.0,2.3,3.2,0.8,7.7,1.5,0.251968503937008,2.4,73.61376673040152,2
113.0,1.6,0.3,0.0,3.0,0.8,0.220472440944882,3.0,27.007648183556405,2
347.0,4.3,3.7,0.9,5.4,3.9,0.196850393700787,5.5,82.93499043977054,2
950.0,23.0,15.0,3.5,0.0,0.0,0.47244094488189,0.0,227.05544933078394,2
180.0,0.0,0.0,0.0,10.0,9.7,0.0,0.0,43.021032504780116,1
285.0,0.0,0.1,0.0,16.0,16.0,0.0039370078740157,0.2,68.11663479923519,1
213.0,0.0,0.0,0.0,12.3,12.0,0.0,0.0,50.90822179732314,1
215.0,1.2,1.5,0.2,7.6,6.7,0.377952755905512,1.2,51.38623326959847,2
309.0,1.4,3.3,0.4,9.0,7.4,0.433070866141732,1.2,73.8527724665392,2
282.0,1.1,3.0,0.3,8.4,8.0,0.377952755905512,1.2,67.39961759082217,2
368.0,1.7,3.1,0.3,12.3,7.1,0.56,1.9,87.95411089866157,2
372.0,4.2,2.9,1.9,11.0,11.0,0.0866141732283465,1.0,88.91013384321224,1
1986.0,4.9,27.0,17.0,52.0,34.0,0.12992125984252,2.5,474.66539196940727,2
1168.0,8.0,3.0,0.3,53.0,8.0,0.413385826771654,2.5,279.1586998087954,2
1268.0,7.5,6.5,0.8,52.0,5.5,0.531,2.0,303.0592734225621,2
1142.0,8.8,4.5,0.4,48.0,8.3,0.433070866141732,2.5,272.944550669216,2
1131.0,9.0,4.0,0.4,47.0,7.5,0.5,3.0,270.31548757170174,2
1131.0,9.0,4.0,0.4,47.0,7.5,0.5,3.0,270.31548757170174,2
1172.0,9.5,4.5,0.4,48.0,8.5,0.413385826771654,3.5,280.1147227533461,2
1262.0,8.0,6.0,0.8,52.0,6.5,0.5,2.5,301.62523900573615,2
1142.0,8.8,4.5,0.4,48.0,8.3,0.433070866141732,2.5,272.944550669216,2
1083.0,9.0,3.0,0.4,47.0,3.9,0.433070866141732,2.5,258.84321223709367,2
1048.0,9.7,3.4,0.3,42.0,3.7,0.433070866141732,5.4,250.4780114722753,2
1898.0,8.5,15.5,1.3,68.0,2.0,0.69,3.0,453.63288718929255,2
1292.0,7.8,6.8,0.8,52.0,4.8,0.503937007874016,3.0,308.79541108986615,2
1262.0,8.0,6.0,0.8,52.0,6.0,0.440944881889764,2.5,301.62523900573615,2
1147.0,8.5,4.5,0.4,48.0,7.0,0.452755905511811,2.5,274.1395793499044,2
1146.0,8.9,3.2,0.5,51.0,8.0,0.385826771653543,2.9,273.9005736137667,2
1173.0,8.0,4.5,0.4,50.0,8.0,0.433070866141732,2.5,280.35372848948373,2
422.0,4.7,3.8,2.7,11.8,11.3,0.0354330708661417,0.1,100.8604206500956,2D
297.0,2.8,1.6,1.1,10.5,10.5,0.0393700787401575,0.0,70.98470363288719,1
2133.0,5.4,25.2,16.9,63.5,27.6,0.31,1.8,509.79923518164435,2
2281.0,7.1,31.5,19.7,58.3,58.1,0.1,0.4,545.1720841300191,2
2442.0,8.0,44.9,26.6,30.7,26.4,0.01,15.3,583.6520076481835,2
2284.0,7.3,31.6,20.0,57.8,57.2,0.118110236220472,0.0,545.889101338432,2
280.0,1.3,3.2,1.2,8.2,5.6,0.0101574803149606,0.0,66.92160611854685,1D
2105.0,25.7,28.2,17.6,36.5,36.5,0.366141732283465,0.0,503.10707456978963,1D
1636.0,8.1,4.1,1.7,76.1,25.2,0.2,6.2,391.01338432122367,2
280.0,1.2,3.6,1.5,7.5,6.2,0.118110236220472,0.0,66.92160611854685,1D
159.0,0.2,0.1,0.1,9.2,8.7,0.0196850393700787,0.3,38.0019120458891,1
1548.0,5.7,2.1,1.2,79.0,68.0,0.0236220472440945,6.4,369.98087954110895,1
126.0,1.0,0.7,0.4,4.6,0.9,0.255905511811024,0.6,30.11472275334608,1
225.0,1.1,2.8,0.9,5.2,2.1,0.28740157480315,1.8,53.77629063097514,2
225.0,1.1,2.8,0.9,5.2,2.1,0.287,1.8,53.77629063097514,1
167.0,1.4,1.4,0.8,4.6,1.3,0.275590551181102,1.6,39.913957934990435,2
167.0,1.4,1.4,0.8,4.6,1.3,0.276,1.6,39.913957934990435,2
167.0,1.4,1.4,0.8,4.6,1.3,0.276,1.6,39.913957934990435,1
154.0,1.0,0.92,0.32,5.52,2.4,0.315,1.32,36.80688336520076,2
142.0,1.0,1.0,0.5,4.6,1.4,0.77,1.2,33.93881453154876,2
190.0,1.0,2.4,1.2,4.5,0.5,0.28740157480315,1.0,45.411089866156786,1
242.0,1.6,3.3,2.0,5.0,1.0,0.307,1.0,57.83938814531548,2
139.0,0.9,1.0,0.4,4.6,1.4,0.303,1.1,33.22179732313575,2
219.0,0.7,3.6,1.6,4.1,0.6,0.303,0.5,52.34225621414914,2
112.0,0.7,0.5,0.1,4.7,1.1,0.236220472440945,1.0,26.76864244741874,2
540.0,0.7,0.9,0.6,4.2,1.0,0.275590551181102,1.5,129.06309751434034,1
192.0,0.8,2.1,0.7,5.5,2.5,0.295275590551181,0.9,45.88910133843212,1
150.0,0.9,1.2,0.4,4.6,1.4,0.275590551181102,1.5,35.85086042065009,2
150.0,0.9,1.2,0.4,4.6,1.4,0.275590551181102,1.5,35.85086042065009,2
208.0,1.1,2.4,0.7,5.0,1.2,0.291338582677165,1.9,49.7131931166348,1
148.0,1.2,0.9,0.2,4.9,1.9,0.307086614173228,1.2,35.37284894837476,1
164.0,0.8,1.8,1.1,4.6,0.7,0.275590551181102,0.7,39.19694072657744,2
280.0,0.8,4.4,2.6,5.6,2.8,0.283464566929134,1.0,66.92160611854685,1
150.0,0.9,1.2,0.4,4.6,1.4,0.275590551181102,1.5,35.85086042065009,2
89.0,0.6,0.4,0.1,3.4,0.6,0.334645669291339,0.6,21.271510516252388,1
195.0,1.0,2.1,0.2,5.4,1.6,0.291338582677165,1.2,46.606118546845124,1
136.0,0.68,0.76,0.48,5.2,1.52,0.283,0.8,32.50478011472275,1
136.0,0.7,0.8,0.5,5.2,1.5,0.279527559055118,0.8,32.50478011472275,1
159.0,1.0,1.7,0.3,4.2,2.5,0.28740157480315,1.1,38.0019120458891,1
190.0,0.8,2.4,0.6,4.9,1.1,0.271653543307087,0.6,45.411089866156786,1
135.0,0.9,1.0,0.3,4.4,1.1,0.295275590551181,1.0,32.265774378585085,2
142.0,0.8,1.1,0.6,4.7,0.3,0.283464566929134,0.8,33.93881453154876,1
151.0,0.9,1.2,0.4,4.6,1.4,0.275590551181102,1.5,36.089866156787764,1
88.0,0.6,0.4,0.1,3.4,0.6,0.334645669291339,0.06,21.03250478011472,1
197.0,1.0,2.1,0.2,5.4,1.6,0.291338582677165,1.2,47.08413001912046,1
138.0,0.6,1.1,0.6,4.7,2.3,0.283464566929134,1.1,32.98279158699809,1
126.0,1.0,0.5,0.3,4.7,1.1,0.271653543307087,1.1,30.11472275334608,1
113.0,0.7,1.5,0.3,2.3,1.9,0.267716535433071,0.9,27.007648183556405,1
188.0,0.8,2.1,0.7,5.3,2.4,0.295275590551181,0.8,44.93307839388145,1
193.0,0.8,2.5,1.0,4.8,0.7,0.283464566929134,0.6,46.12810707456979,1
126.0,1.0,0.72,0.4,4.6,0.92,0.252,0.6,30.11472275334608,1
161.0,0.3,1.3,0.7,6.2,2.1,0.271653543307087,0.2,38.47992351816443,1
1548.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,369.98087954110895,2
1548.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,369.98087954110895,2
1527.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,364.96175908221795,2
1527.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,364.96175908221795,2
1548.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,369.98087954110895,2
1548.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,369.98087954110895,2
1548.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,369.98087954110895,2
1548.0,13.0,2.0,0.35,72.0,3.7,0.0051181102362204,3.6,369.98087954110895,2
1563.0,13.0,2.0,0.4,73.0,3.0,0.02,3.4,373.565965583174,2
527.0,2.7,5.5,0.7,15.0,8.1,1.10236220472441,2.7,125.95602294455067,2
486.0,8.4,5.8,2.6,6.5,4.9,0.511811023622047,2.2,116.1567877629063,2
453.0,3.3,6.5,2.8,8.4,6.6,0.464566929133858,1.7,108.26959847036328,2
1492.0,12.8,3.5,0.61,64.9,4.3,0.661,5.2,356.5965583173996,2
1515.0,12.5,4.4,0.71,64.8,3.2,0.618,4.8,362.09369024856596,2
448.0,3.6,5.6,2.6,9.2,5.2,0.590551181102362,2.7,107.07456978967495,3
1548.0,13.0,2.0,0.35,72.0,3.7,0.00512,3.6,369.98087954110895,2
661.0,2.9,9.0,0.7,16.0,10.0,0.748031496062992,1.7,157.98279158699808,2
276.0,1.4,3.1,0.4,7.0,5.5,0.393700787401575,1.9,65.96558317399618,2
252.0,1.4,2.8,0.4,6.6,4.9,0.393700787401575,1.7,60.22944550669216,2
1510.0,11.5,1.9,0.8,71.8,3.5,0.0051181102362204,3.0,360.89866156787764,2
1567.0,13.2,2.0,0.4,73.0,3.0,0.0393700787401575,3.4,374.52198852772466,2
536.0,7.4,7.4,2.5,7.3,5.6,0.511811023622047,1.5,128.10707456978966,2
1505.0,12.0,1.5,0.3,72.0,3.0,0.0078740157480315,2.7,359.70363288718926,2
1505.0,12.0,1.5,0.3,72.0,3.0,0.0078740157480315,2.7,359.70363288718926,2
1515.0,12.0,3.5,0.8,68.0,6.3,0.62992125984252,5.0,362.09369024856596,2
339.0,1.6,0.5,0.1,18.0,15.0,1.06299212598425,2.4,81.02294455066921,3
423.0,1.1,7.4,0.9,6.9,6.5,0.47244094488189,1.4,101.09942638623326,2
431.0,1.2,7.4,0.9,7.4,6.9,0.551181102362205,1.4,103.0114722753346,2
1506.0,19.0,1.3,0.3,65.0,4.4,0.0078740157480315,3.7,359.94263862332696,2
381.0,2.2,2.9,1.3,14.0,5.0,0.0354330708661417,0.2,91.06118546845124,1D
322.0,2.1,2.5,1.2,11.4,5.0,0.0393700787401575,0.16,76.95984703632887,1D
1966.0,7.6,19.7,4.2,65.0,35.0,0.0393700787401575,2.9,469.8852772466539,2
372.0,2.0,2.8,1.4,14.0,5.6,0.0236220472440945,0.1,88.91013384321224,1D
285.0,1.6,3.0,1.4,8.4,6.9,0.0,0.6,68.11663479923519,1D
285.0,1.4,3.5,1.5,7.6,7.5,0.0,0.6,68.11663479923519,1D
1887.0,10.4,19.4,5.1,55.8,46.2,1.77165354330709,5.8,451.0038240917782,1D
285.0,1.4,3.5,1.4,7.5,7.4,0.0,0.6,68.11663479923519,1D
335.0,2.6,2.2,1.4,12.0,10.0,0.0354330708661417,1.0,80.06692160611854,1D
322.0,2.4,2.0,1.3,12.0,10.0,0.0354330708661417,1.0,76.95984703632887,1D
2220.0,6.4,29.5,17.5,58.5,58.0,0.169291338582677,1.8,530.5927342256214,2
2125.0,6.5,25.0,15.0,63.0,50.5,0.307086614173228,1.8,507.887189292543,2
2080.0,6.0,26.0,14.0,57.0,56.0,0.12992125984252,2.9,497.13193116634795,2
1000.0,0.7,0.2,0.0,57.0,57.0,0.0,3.4,239.0057361376673,3
1018.0,0.3,0.1,0.0,59.0,47.0,0.0,0.8,243.3078393881453,3
1008.0,0.6,0.1,0.0,57.0,57.0,0.0,3.1,240.91778202676863,3
674.0,0.7,0.1,0.0,37.0,37.0,0.0,3.7,161.08986615678776,3
2220.0,6.0,31.0,18.0,55.0,51.0,0.07,0.0,530.5927342256214,2
21.0,5.0,0.2,0.2,2.0,1.0,0.397637795275591,2.0,5.019120458891013,1
222.0,0.1,0.0,0.0,13.2,13.0,0.0039370078740157,0.0,53.05927342256214,1
1715.0,3.2,9.5,9.2,76.6,48.9,0.22,0.8,409.8948374760994,2
1380.0,9.2,0.0,0.0,71.8,51.7,0.0,7.2,329.82791586998087,2
1565.0,4.8,9.5,1.2,66.0,36.0,0.32,1.2,374.0439770554493,2
1660.0,6.0,16.0,3.3,58.0,31.0,0.31496062992126,1.8,396.7495219885277,2
1845.0,5.2,24.0,11.0,51.0,28.0,0.326771653543307,3.1,440.96558317399615,2
1460.0,0.0,0.0,0.0,83.0,64.0,0.0511811023622047,0.0,348.9483747609942,1
1720.0,35.7,16.0,9.52,33.1,12.9,0.375,6.9,411.08986615678776,2
204.0,0.8,0.0,0.0,10.0,10.0,0.0,0.7,48.75717017208413,1
1360.0,0.0,0.0,0.0,80.1,80.0,0.0078740157480315,0.0,325.0478011472275,1
1406.0,0.0,0.0,0.0,82.0,82.0,0.0,0.0,336.0420650095602,1
1448.0,0.0,0.0,0.0,85.4,84.3,0.0118110236220472,0.0,346.08030592734224,1
1377.0,0.0,0.0,0.0,81.3,80.2,0.0118110236220472,0.0,329.1108986615679,1
1456.0,0.0,0.0,0.0,85.8,85.3,0.0039370078740157,0.0,347.9923518164436,1
2090.0,9.0,27.0,12.0,55.0,6.4,0.728346456692913,3.0,499.52198852772466,2
2045.0,4.7,20.0,9.4,71.0,40.0,0.31496062992126,2.0,488.7667304015296,2
1815.0,8.3,21.0,8.1,52.0,5.3,0.669291338582677,3.5,433.79541108986615,2
2184.0,11.0,30.0,14.0,50.0,7.9,0.956692913385827,3.4,521.9885277246653,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
84.0,0.5,0.0,0.0,4.9,4.9,0.0039370078740157,0.0,20.076481835564053,1
113.0,0.5,0.5,0.0,6.6,6.6,0.0039370078740157,0.0,27.007648183556405,1
88.0,0.0,0.0,0.0,4.9,4.9,0.0039370078740157,0.0,21.03250478011472,1
21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.019120458891013,1
88.0,0.5,0.5,0.0,4.9,4.9,0.0039370078740157,0.0,21.03250478011472,1
1962.0,6.0,18.0,10.3,70.3,36.1,0.22,2.4,468.92925430210323,2
1974.0,7.2,18.0,9.5,68.0,32.7,0.2,3.8,471.7973231357552,2
1971.0,5.5,17.1,9.6,72.1,34.2,0.2,2.4,471.08030592734224,2
2060.0,6.2,21.6,11.9,66.5,31.1,0.263779527559055,0.0,492.3518164435946,2
1648.0,7.1,4.9,2.2,79.1,27.2,0.322834645669291,0.0,393.8814531548757,2
8.0,0.0,0.0,0.0,0.0,0.0,0.0177165354330709,0.0,1.9120458891013383,1
4.0,0.0,0.0,0.0,0.0,0.0,0.0177165354330709,0.0,0.9560229445506692,1
92.0,0.5,0.5,0.0,4.9,4.9,0.0,0.0,21.988527724665392,1
0.0,0.0001,0.0001,0.0001,0.001,0.0001,0.0196850393700787,0.0,0.0,1
17.0,0.0,0.0,0.0,0.0,0.0,0.15748031496063,0.0,4.063097514340344,1
100.0,1.4,0.1,0.0,2.8,0.9,0.275590551181102,3.1,23.900573613766728,2
2122.0,5.9,29.3,18.4,50.1,47.3,0.0,9.4,507.17017208413,2
2122.0,5.9,29.3,18.4,50.1,47.3,0.0,9.4,507.17017208413,2
1505.0,13.0,1.9,0.3,70.0,6.0,0.0078740157480315,3.0,359.70363288718926,2
1510.0,13.0,1.9,0.3,70.0,7.0,0.008,3.0,360.89866156787764,2
2164.0,6.0,30.0,13.0,54.0,0.9,0.511811023622047,4.3,517.208413001912,2
2164.0,6.0,30.0,13.0,54.0,0.9,0.511811023622047,4.3,517.208413001912,2
2164.0,6.0,30.0,13.0,54.0,0.9,0.511811023622047,4.3,517.208413001912,2
2073.0,6.3,26.0,10.0,57.0,3.0,0.708661417322835,4.4,495.4588910133843,2
146.0,0.4,0.0,0.0,2.5,0.02,0.0118110236220472,0.0,34.894837476099426,1
188.0,0.4,0.1,0.1,3.1,1.0,0.0,0.0,44.93307839388145,1
2184.0,9.7,30.2,14.0,49.3,42.3,0.397637795275591,7.1,521.9885277246653,1
176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06500956022944,1
146.0,0.4,0.0,0.0,2.5,0.5,0.0039370078740157,0.0,34.894837476099426,1
151.0,0.4,0.2,0.1,6.7,1.2,0.0039370078740157,0.0,36.089866156787764,1
151.0,0.2,0.1,0.0,8.1,5.3,0.0039370078740157,0.0,36.089866156787764,1
146.0,0.2,0.1,0.0,8.1,5.0,0.0039370078740157,0.0,34.894837476099426,1
280.0,0.3,0.1,0.0,15.6,15.6,0.0,1.3,66.92160611854685,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1531.0,13.0,2.0,0.35,72.0,3.7,0.005,4.0,365.91778202676863,2
111.0,1.6,0.2,0.0,3.1,1.0,0.224409448818898,2.9,26.52963671128107,2
83.0,1.1,0.2,0.0,2.1,0.8,0.34251968503937,2.7,19.837476099426386,2
106.0,1.6,0.2,0.1,2.8,0.5,0.228346456692913,3.0,25.334608030592733,2
335.0,4.9,0.7,0.2,10.3,4.5,0.21,6.5,80.06692160611854,2
226.0,2.9,0.5,0.1,7.2,3.4,0.236220472440945,4.5,54.01529636711281,2
226.0,2.9,0.5,0.1,7.2,3.4,0.236220472440945,4.5,54.01529636711281,2
84.0,1.6,0.1,0.0,1.5,0.5,0.23,3.5,20.076481835564053,2
291.0,4.9,0.5,0.1,8.7,3.3,0.2,5.3,69.55066921606118,2
229.0,2.9,0.5,0.1,7.5,4.2,0.2,4.3,54.73231357552581,2
229.0,2.9,0.5,0.1,7.5,4.2,0.196850393700787,4.3,54.73231357552581,2
82.0,1.4,0.0,0.0,2.3,1.3,0.326771653543307,2.4,19.59847036328872,2
272.0,4.2,0.6,0.0,9.4,2.2,0.263779527559055,2.3,65.0095602294455,2
534.0,3.0,5.5,0.5,15.0,4.0,0.315,2.5,127.62906309751433,2
670.0,4.0,10.5,0.9,11.0,2.5,0.354,2.75,160.13384321223708,2
322.0,5.3,0.8,0.2,9.4,5.0,0.251968503937008,6.5,76.95984703632887,2
279.0,2.5,1.9,0.3,7.9,6.0,0.295275590551181,4.0,66.68260038240918,2
105.0,0.0,0.0,0.0,5.9,5.9,0.0,0.0,25.095602294455066,1
1431.0,0.0,0.0,0.0,85.5,85.5,0.0,0.0,342.0172084130019,1
172.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,41.10898661567877,1
364.0,0.0,0.0,0.0,6.6,6.6,0.708661417322835,0.0,86.9980879541109,1
130.0,0.0,0.0,0.0,7.5,7.5,0.0,0.0,31.070745697896747,1
88.0,0.0,0.0,0.0,4.8,4.6,0.0,0.0,21.03250478011472,1
96.0,0.0,0.0,0.0,5.2,5.1,0.0,0.0,22.94455066921606,1
88.0,0.0,0.0,0.0,6.0,5.9,0.0,0.0,21.03250478011472,1
167.0,0.0,0.0,0.0,9.9,9.9,0.0,0.0,39.913957934990435,1
172.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,41.10898661567877,1
1402.0,0.0,0.0,0.0,82.5,82.5,0.0,0.0,335.08604206500956,1
